YY,JD,TM,Rn,LE,H,G_1,G_2,PAR,Air T,Soil T1_0,Soil T1_5,Soil T1_10,Soil T2_0,Soil T2_5,Soil T2_10,RH,Rain,WD,WS,u*,FCO2,FH2O
,,(AST),(W m-2),(W m-2),(W m-2),(W m-2),(W m-2),(microE m-2 s-1),(C),(C),(C),(C),(C),(C),(C),(%),(mm),(d),(m s-1),(m s-1),(gC m-2 hr-1),(mg m-2 s-1)
2002,184,2230,25.15,7.45,32.08,-6.49,-7.31,104.1,-0.19,-99.99,-1.78,-1.99,-2.88,-99.99,-2.69,94.1,0,232,7.7,0.45,0.04,2.97
2002,184,2300,15.7,5.55,26.71,-7.56,-8.61,76.2,-0.36,-99.99,-1.87,-2.05,-3.18,-99.99,-2.78,95.2,0,236,7.98,0.44,0.03,2.21
2002,184,2330,13.54,5.79,17.35,-7.52,-8.43,67,-0.43,-99.99,-1.97,-2.12,-3.34,-99.99,-2.86,95.7,0,235,7.56,0.42,0.02,2.31
2002,185,0,10.69,4.32,18.82,-7.72,-8.49,60.35,-0.49,-99.99,-2.07,-2.2,-3.45,-99.99,-2.96,95.3,0,232,7.75,0.43,0.03,1.72
2002,185,30,5.36,4.09,14.07,-8.05,-8.73,51.27,-0.59,-99.99,-2.17,-2.27,-3.6,-99.99,-3.04,94.8,0,232,7.38,0.4,0.03,1.63
2002,185,100,4.06,4,13.34,-7.85,-8.11,47.48,-0.69,-99.99,-2.27,-2.34,-3.72,-99.99,-3.12,94.4,0,230,7.44,0.39,0.04,1.59
2002,185,130,4.99,6.2,22.78,-7.71,-7.51,49.08,-0.85,-99.99,-2.35,-2.42,-3.82,-99.99,-3.18,95.2,0,226,7.46,0.42,0.05,2.47
2002,185,200,7.91,9.12,21.4,-7.47,-7.07,55.29,-1,-99.99,-2.43,-2.48,-3.91,-99.99,-3.25,95.1,0,224,7.74,0.44,0.02,3.63
2002,185,230,7.06,8.89,20.62,-7.45,-6.82,57.36,-1.19,-99.99,-2.51,-2.55,-4.01,-99.99,-3.32,95.1,0,225,8.14,0.46,0.04,3.53
2002,185,300,5.11,8.55,22.97,-7.26,-6.63,54.39,-1.3,-99.99,-2.58,-2.61,-4.08,-99.99,-3.37,94.4,0,227,8.2,0.47,0.06,3.4
2002,185,330,3.61,9.02,23.06,-7.37,-6.37,55.87,-1.46,-99.99,-2.65,-2.67,-4.19,-99.99,-3.42,93.5,0,227,8.77,0.49,0.03,3.59
2002,185,400,7.76,8.67,24.23,-7.68,-6.06,70.7,-1.54,-99.99,-2.71,-2.73,-4.19,-99.99,-3.47,93.6,0,230,8.41,0.48,0.04,3.45
2002,185,430,14.41,10.43,22.98,-7.54,-5.98,96.5,-1.49,-99.99,-2.78,-2.79,-4.16,-99.99,-3.51,92.5,0,230,8.34,0.49,0.05,4.15
2002,185,500,13.35,11.25,21.86,-7.64,-5.89,87.8,-1.53,-99.99,-2.83,-2.84,-4.19,-99.99,-3.55,92.6,0,229,8.08,0.46,0.01,4.47
2002,185,530,23.44,13.7,23.46,-7.33,-5.9,111.3,-1.45,-99.99,-2.88,-2.89,-4.1,-99.99,-3.59,91.2,0,232,8.09,0.45,0.04,5.45
2002,185,600,33.86,13.62,23.59,-6.7,-6.03,149.8,-1.45,-99.99,-2.93,-2.94,-3.99,-99.99,-3.62,91.7,0,229,7.7,0.42,0.03,5.41
2002,185,630,41.63,16.41,29.98,-6.49,-6.08,170.8,-1.35,-99.99,-2.97,-2.98,-3.9,-99.99,-3.62,90.6,0,227,7.66,0.44,0.03,6.52
2002,185,700,73.9,16.92,33.45,-4.38,-6.03,276.2,-1.2,-99.99,-3,-3.02,-3.55,-99.99,-3.63,90.8,0,232,7.31,0.4,0,6.73
2002,185,730,81.9,21.92,39,-1.88,-5.34,302,-0.97,-99.99,-3.01,-3.04,-3.32,-99.99,-3.64,89.6,0,230,7.64,0.44,0.02,8.71
2002,185,800,88.9,21.6,47.73,-0.95,-0.9,313.3,-0.99,-99.99,-3,-3.04,-3.25,-99.99,-3.63,89.2,0,229,8.22,0.45,0.04,8.59
2002,185,830,113.9,23.91,53.33,2.11,6.32,389.9,-0.81,-99.99,-3,-3.08,-2.75,-99.99,-3.63,88.6,0,230,7.31,0.43,0.01,9.51
2002,185,900,161.6,35.43,84.01,6.2,10.77,539.2,-0.64,-99.99,-2.97,-3.09,-2,-99.99,-3.61,87.9,0,230,7.69,0.44,0.01,14.09
2002,185,930,190.1,41.01,107.89,7.78,14.44,672.6,-0.41,-99.99,-2.9,-3.08,-1.09,-99.99,-3.56,87.9,0,227,7.96,0.47,0.02,16.31
2002,185,1000,225.4,35.02,112.43,11.02,15.92,774,-0.34,-99.99,-2.8,-3.05,-0.34,-99.99,-3.47,86.3,0,229,8.37,0.45,0.03,13.93
2002,185,1030,170.6,32.05,106.34,6.31,8.18,580.5,-0.32,-99.99,-2.71,-3,-1.01,-99.99,-3.39,87.4,0,231,8.17,0.46,0.01,12.75
2002,185,1100,277.4,51.87,159.3,14.15,19.14,961,0.37,-99.99,-2.6,-2.95,1.44,-99.99,-3.25,84.3,0,231,8.35,0.47,0.03,20.64
2002,185,1130,278.8,53.11,168.61,18.46,21.17,964,0.62,-99.99,-2.45,-2.88,1.79,-99.99,-3.12,85.8,0,223,7.63,0.46,-0.01,21.14
2002,185,1200,318.7,54.81,181.27,20.24,22.31,1073,0.92,-99.99,-2.26,-2.78,2.99,-99.99,-2.95,86,0,221,8.44,0.46,0.03,21.83
2002,185,1230,215,46.48,135.96,12.08,9.99,714,0.59,-99.99,-2.12,-2.68,0.66,-99.99,-2.85,86,0,222,8.61,0.5,0.04,18.51
2002,185,1300,265.9,47.99,161.02,19.2,18.46,870,0.78,-99.99,-2.01,-2.59,1.6,-99.99,-2.72,85.4,0,228,7.51,0.46,0,19.11
2002,185,1330,275.1,53.32,177.9,20.78,19.22,900,0.93,-99.99,-1.86,-2.48,1.98,-99.99,-2.6,85.5,0,221,8.16,0.48,0.03,21.24
2002,185,1400,292,53.65,175.47,17.61,13.72,982,0.95,-99.99,-1.73,-2.38,2.66,-99.99,-2.48,85.7,0,220,8.06,0.45,0.01,21.37
2002,185,1430,368.6,59.86,207.51,20.84,15.94,1218,1.28,-99.99,-1.56,-2.28,4.3,-99.99,-2.35,83.8,0,221,8.69,0.49,0.03,23.85
2002,185,1500,356.7,71.79,224.62,22.32,17.84,1178,1.34,-99.99,-1.37,-2.16,4.5,-99.99,-2.21,85.8,0,223,8.26,0.5,0.02,28.6
2002,185,1530,400.2,76.29,244.04,24.47,18.95,1299,1.58,-99.99,-1.17,-2.04,5.37,-99.99,-2.08,84.9,0,222,8.58,0.48,0.08,30.4
2002,185,1600,324.7,58.33,203.21,21.89,16.51,1091,1.35,-99.99,-1.02,-1.91,3.7,-99.99,-1.98,85.3,0,220,8.2,0.45,0.02,23.24
2002,185,1630,279.8,56.26,180.53,16.56,10.79,943,1.14,-99.99,-0.88,-1.78,2.87,-99.99,-1.86,86.2,0,218,8.77,0.51,0.03,22.42
2002,185,1700,269.8,56.71,166.98,14.27,7.63,918,1.23,-99.99,-0.81,-1.68,2.74,-99.99,-1.8,87.2,0,221,8.61,0.49,0.03,22.6
2002,185,1730,238.4,53.26,140.86,12.06,5.32,838,1.05,-99.99,-0.77,-1.58,1.74,-99.99,-1.75,88,0,221,8.64,0.49,0.01,21.22
2002,185,1800,259.8,52.94,163.26,9.52,3.44,1025,1.08,-99.99,-0.75,-1.55,2.68,-99.99,-1.77,84.9,0,229,7.86,0.46,0.05,21.09
2002,185,1830,243.6,45.37,172.13,5.63,0.98,985,0.82,-99.99,-0.7,-1.51,2.42,-99.99,-1.78,81.4,0,231,7.83,0.48,0.03,18.06
2002,185,1900,200.8,34.2,135.87,5.26,-0.9,845,0.52,-99.99,-0.68,-1.47,1.92,-99.99,-1.79,82.3,0,230,7.05,0.41,0.01,13.61
2002,185,1930,183.5,31.79,118.01,5.71,-0.51,792,0.62,-99.99,-0.69,-1.44,1.57,-99.99,-1.81,84.1,0,223,6.94,0.41,0.02,12.65
2002,185,2000,98.4,20.94,67.4,-0.29,-5.2,404,0.26,-99.99,-0.77,-1.4,-0.6,-99.99,-1.85,83.8,0,222,7.35,0.4,0.02,8.33
2002,185,2030,82.8,23.18,71.4,-2.74,-6.58,316.4,0.13,-99.99,-0.89,-1.4,-1.42,-99.99,-1.92,83.8,0,226,8.41,0.51,0.04,9.23
2002,185,2100,63.91,8.18,32.48,-3.14,-6.38,272.6,-0.06,-99.99,-1.02,-1.44,-1.8,-99.99,-2.02,88.2,0,220,6.77,0.33,0.01,3.25
2002,185,2130,56.13,11.41,34.51,-4.08,-6.67,261,-0.25,-99.99,-1.15,-1.51,-2.2,-99.99,-2.13,89.7,0,220,7.22,0.38,0.02,4.54
2002,185,2200,36.65,13.6,30.81,-5.52,-7.73,161,-0.33,-99.99,-1.29,-1.58,-2.57,-99.99,-2.24,90.8,0,222,7.04,0.41,0.03,5.41
2002,185,2230,28.02,11.87,24.53,-7.3,-9.48,133.9,-0.48,-99.99,-1.43,-1.67,-2.98,-99.99,-2.38,89,0,227,7.4,0.41,0.03,4.73
2002,185,2300,21.8,8.64,16.16,-6.8,-8.59,110.2,-0.48,-99.99,-1.56,-1.77,-3.09,-99.99,-2.51,89.4,0,222,6.48,0.35,0.02,3.44
2002,185,2330,11.62,5.49,8.72,-8.03,-9.64,111.2,-0.62,-99.99,-1.69,-1.85,-3.34,-99.99,-2.62,92.4,0,217,6.4,0.34,0.02,2.19
2002,186,0,15.83,9.31,20.5,-6.64,-8.19,82.9,-0.53,-99.99,-1.81,-1.94,-3.36,-99.99,-2.73,90.7,0,217,7.2,0.41,0.04,3.7
2002,186,30,12.29,9.53,27.35,-7.39,-8.6,81.3,-0.73,-99.99,-1.92,-2.03,-3.57,-99.99,-2.84,90.4,0,218,7.88,0.46,0.05,3.79
2002,186,100,14.98,7.1,24.83,-6.85,-7.85,78.7,-0.76,-99.99,-2.03,-2.12,-3.61,-99.99,-2.95,90.6,0,220,7.72,0.42,0.04,2.83
2002,186,130,9.72,8.32,22.41,-7.19,-7.84,59.87,-0.68,-99.99,-2.14,-2.21,-3.66,-99.99,-3.04,90.4,0,221,7.62,0.44,0.04,3.31
2002,186,200,8.53,6.55,17,-7.46,-7.75,60.29,-0.64,-99.99,-2.24,-2.3,-3.71,-99.99,-3.13,89.1,0,224.5,7.3,0.4,0.04,2.61
2002,186,230,3.83,4.78,11.6,-7.79,-7.58,48.27,-0.67,-99.99,-2.33,-2.38,-3.78,-99.99,-3.18,90.1,0,228,6.97,0.36,0.04,1.9
2002,186,300,7.29,4.37,9.91,-7.07,-6.84,54.64,-0.79,-99.99,-2.42,-2.46,-3.81,-99.99,-3.25,91.7,0,229,6.13,0.34,0.03,1.74
2002,186,330,11.31,8.31,23.45,-6.94,-6.59,64.8,-0.93,-99.99,-2.49,-2.52,-3.88,-99.99,-3.31,91,0,222,7.5,0.44,0.05,3.31
2002,186,400,15.63,10.31,32.38,-6.81,-6.38,74.4,-0.92,-99.99,-2.55,-2.58,-3.89,-99.99,-3.37,90.6,0,222,8.17,0.51,0.06,4.1
2002,186,430,22.59,11.17,30.72,-6.99,-6.13,99.7,-1.02,-99.99,-2.63,-2.65,-3.9,-99.99,-3.41,91.4,0,225,8.09,0.5,0.05,4.44
2002,186,500,37.98,6.47,21.68,-5.94,-5.66,221.6,-0.97,-99.99,-2.68,-2.7,-3.59,-99.99,-3.45,92.7,0,220,7.04,0.38,0.01,2.57
2002,186,530,49.02,10.22,31.33,-3.29,-4.69,201.3,-0.69,-99.99,-2.73,-2.76,-3.43,-99.99,-3.48,91.8,0,217,7.06,0.41,0.02,4.07
2002,186,600,48.97,16.24,42.6,-3.48,-3.61,172.8,-0.66,-99.99,-2.77,-2.8,-3.46,-99.99,-3.51,88.6,0,219,8.43,0.49,0.04,6.46
2002,186,630,64.56,14.17,49.28,-1.42,-0.54,214.1,-0.63,-99.99,-2.8,-2.84,-3.24,-99.99,-3.52,89.3,0,218,8.24,0.47,0.04,5.64
2002,186,700,79.3,18.68,61.64,-0.53,0.53,263.5,-0.79,-99.99,-2.81,-2.87,-3.14,-99.99,-3.54,89.3,0,218,8.51,0.48,0.04,7.43
2002,186,730,100.7,16.75,69.39,1.42,3.56,343.9,-0.73,-99.99,-2.81,-2.89,-2.76,-99.99,-3.53,88.4,0,216,8.67,0.48,0.04,6.66
2002,186,800,143,21.93,87.09,6.26,9.42,481.9,-0.4,-99.99,-2.79,-2.9,-1.88,-99.99,-3.49,87.4,0,214,9.11,0.49,0.05,8.72
2002,186,830,140.2,19.69,99.84,6.68,7.91,453,-0.54,-99.99,-2.74,-2.9,-1.87,-99.99,-3.46,89.9,0,212,8.86,0.51,0.05,7.83
2002,186,900,128.5,20.78,100.14,6.08,6.13,412.1,-0.58,-99.99,-2.7,-2.9,-1.93,-99.99,-3.42,92.2,0,214,8.67,0.51,0.03,8.27
2002,186,930,126.8,15.39,91.49,6.15,5.01,404.3,-0.47,-99.99,-2.67,-2.88,-1.93,-99.99,-3.35,92.8,0,211,8.93,0.48,0.03,6.12
2002,186,1000,134.9,16.4,99.32,8.35,8.25,434.6,-0.29,-99.99,-2.62,-2.87,-1.56,-99.99,-3.31,93.5,0,206,8.3,0.48,0.03,6.52
2002,186,1030,165.8,18.17,99.73,12.13,11.33,528,-0.18,-99.99,-2.56,-2.83,-1.04,-99.99,-3.25,94.1,0,211,8.41,0.44,0.02,7.23
2002,186,1100,159.5,23.53,113.86,11.76,10.86,513.1,0.06,-99.99,-2.5,-2.81,-0.9,-99.99,-3.18,93.6,0,211,8.25,0.48,0.02,9.37
2002,186,1130,164.5,19.06,102.89,11.96,10.64,537.8,0.26,-99.99,-2.42,-2.76,-0.7,-99.99,-3.11,92.8,0,209,8.91,0.48,0.04,7.59
2002,186,1200,190.6,26.38,123.73,15.28,12.52,607.7,0.44,-99.99,-2.34,-2.72,-0.34,-99.99,-3.03,92.9,0,209,9.11,0.51,0.02,10.5
2002,186,1230,254.2,35.47,151.59,22.61,20.89,800,1.01,-99.99,-2.24,-2.67,1.04,-99.99,-2.93,90.4,0,209,9.21,0.51,0.03,14.13
2002,186,1300,263.2,33.59,159.43,22.81,19.19,843,1.21,-99.99,-2.12,-2.61,1.37,-99.99,-2.84,89.9,0,210,9.59,0.53,0.05,13.39
2002,186,1330,263.5,39.98,165.51,23.44,18.51,868,1.47,-99.99,-1.98,-2.52,1.53,-99.99,-2.72,89.9,0,207,9.51,0.53,0.04,15.94
2002,186,1400,355.3,51.85,201.04,26.82,21.26,1180,2.33,-99.99,-1.82,-2.45,4.16,-99.99,-2.57,86.9,0,211,9.57,0.54,0.08,20.69
2002,186,1430,368.3,54.08,211.4,29.72,21.86,1242,2.88,-99.99,-1.62,-2.34,4.73,-99.99,-2.42,85.8,0,210,9.59,0.53,0.02,21.59
2002,186,1500,247.4,45.32,141.22,21.91,16.3,875,3.28,-99.99,-1.44,-2.22,2.86,-99.99,-2.3,83.4,0,204,9.9,0.54,0.01,18.11
2002,186,1530,241.9,38.59,122.86,21.24,14.06,847,3.61,-99.99,-1.35,-2.11,2.55,-99.99,-2.19,81.4,0,207,10.06,0.52,0.03,15.44
2002,186,1600,233.2,40.41,131.28,20.55,13.42,816,3.44,-99.99,-1.25,-1.99,2.55,-99.99,-2.08,81.6,0,211,10.22,0.56,0.05,16.16
2002,186,1630,242.4,40.27,138.03,21.27,13.44,837,3.37,-99.99,-1.17,-1.9,2.67,-99.99,-2.01,82.2,0,213,10.01,0.54,0.04,16.1
2002,186,1700,287.3,44,159.85,23.61,15.92,969,3.24,-99.99,-1.08,-1.82,3.39,-99.99,-1.96,83.7,0,211,10.07,0.54,0.05,17.59
2002,186,1730,202.2,31.49,113.31,15.82,9.18,722,3.46,-99.99,-1.01,-1.75,2.55,-99.99,-1.9,82.4,0,208,9.5,0.5,0.05,12.6
2002,186,1800,155.6,26.1,96.42,11.15,4.82,564,3,-99.99,-0.96,-1.67,1.37,-99.99,-1.87,84,0,208,10.18,0.55,0.04,10.43
2002,186,1830,141.8,23.28,87.07,10.03,4.65,514.2,2.83,-99.99,-0.96,-1.62,0.98,-99.99,-1.86,85.4,0,208,9.73,0.52,0.04,9.3
2002,186,1900,121.3,19.38,80.35,8.3,4.01,450.4,2.53,-99.99,-0.98,-1.58,0.59,-99.99,-1.89,88,0,208,8.89,0.51,0.03,7.74
2002,186,1930,90.7,15.58,65.72,4.42,0.65,345.1,2.25,-99.99,-1.02,-1.57,0,-99.99,-1.93,89,0,208,9.2,0.5,0.03,6.22
2002,186,2000,85.6,12.4,55.2,3.41,0,324.1,2.08,-99.99,-1.07,-1.57,-0.3,-99.99,-1.98,89.7,0,209,9.44,0.49,0.02,4.95
2002,186,2030,64.09,8.83,38.8,1.16,-1.92,250.9,1.79,-99.99,-1.13,-1.59,-0.74,-99.99,-2.07,90.6,0,214,8.94,0.45,0.02,3.52
2002,186,2100,56.24,9.75,38.91,0.54,-1.98,214.3,1.75,-99.99,-1.2,-1.61,-0.96,-99.99,-2.13,90.6,0,210,8.94,0.47,0.02,3.89
2002,186,2130,42.03,8.55,34.67,-1.27,-3.58,166.9,1.66,-99.99,-1.27,-1.64,-1.26,-99.99,-2.2,90.8,0,211,9.32,0.51,0.04,3.41
2002,186,2200,38.49,5.3,25.71,-1.83,-3.92,152.9,1.51,-99.99,-1.35,-1.68,-1.59,-99.99,-2.29,92,0,212,9.34,0.47,-0.01,2.12
2002,186,2230,44.92,11.57,27.36,-0.73,-1.73,162.4,1.55,-99.99,-1.42,-1.74,-1.62,-99.99,-2.35,92.8,0,208,8.68,0.49,0.02,4.62
2002,186,2300,32.72,9.13,23.95,-2,-2.92,122.3,1.48,-99.99,-1.5,-1.78,-1.75,-99.99,-2.42,92.5,0,210,8.87,0.48,-0.01,3.64
2002,186,2330,20.34,-99.99,-99.99,-4.44,-5.52,83.8,1.09,-99.99,-1.55,-1.82,-2.32,-99.99,-2.49,94.5,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,0,13.08,-99.99,-99.99,-5.99,-7.01,65.87,0.75,-99.99,-1.65,-1.88,-2.72,-99.99,-2.58,95.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,30,8.8,-99.99,-99.99,-7.65,-8.19,47.85,0.44,-99.99,-1.75,-1.94,-3.1,-99.99,-2.68,96,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,100,8.04,-99.99,-99.99,-7.82,-8.31,44.66,0.25,-99.99,-1.86,-2.01,-3.33,-99.99,-2.76,96.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,130,6.97,-99.99,-99.99,-7.74,-7.76,43.31,0.17,-99.99,-1.96,-2.08,-3.36,-99.99,-2.85,97,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,200,5.19,-99.99,-99.99,-7.22,-7.26,43.25,0.12,-99.99,-2.06,-2.16,-3.38,-99.99,-2.94,96.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,230,6.62,-99.99,-99.99,-6.92,-6.74,47.4,0.11,-99.99,-2.15,-2.24,-3.4,-99.99,-3.01,96.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,300,10.8,-99.99,-99.99,-6.12,-5.94,55.37,0.11,-99.99,-2.23,-2.31,-3.39,-99.99,-3.08,96.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,330,13.35,-99.99,-99.99,-5.76,-5.46,62.98,0.09,-99.99,-2.3,-2.38,-3.38,-99.99,-3.15,96,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,400,15,-99.99,-99.99,-5.58,-5.07,68.42,0.07,-99.99,-2.36,-2.44,-3.37,-99.99,-3.2,95.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,430,21.01,-99.99,-99.99,-4.8,-4.22,80.1,0.09,-99.99,-2.42,-2.49,-3.31,-99.99,-3.24,95.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,187,500,25.78,30.96,0.55,-4.26,-3.49,90.2,0.1,-99.99,-2.46,-2.54,-3.23,-99.99,-3.29,95.2,0,225,6.36,0.33,-99.99,12.33
2002,187,530,28.96,25.19,-4.86,-4.13,-3.24,99.4,0.06,-99.99,-2.5,-2.6,-3.19,-99.99,-3.32,95.3,0,227,6.14,0.35,-99.99,10.03
2002,187,600,44.16,24.76,10.44,-2.24,-0.93,129.8,0.03,-99.99,-2.53,-2.63,-2.97,-99.99,-3.34,95.8,0,233,6.26,0.34,0.05,9.86
2002,187,630,79.4,40.08,32.86,0.56,3.73,230.3,0.01,-99.99,-2.53,-2.66,-2.44,-99.99,-3.33,95.6,0,240,5.91,0.38,0.01,15.96
2002,187,700,108.3,61.77,32.02,2.49,9.05,330.1,-0.04,-99.99,-2.53,-2.68,-1.89,-99.99,-3.32,92.7,0,238,6.23,0.38,0.02,24.59
2002,187,730,119.5,47.19,49.74,3.49,7.78,346.2,-0.27,-99.99,-2.51,-2.7,-1.82,-99.99,-3.3,93,0,234,6.47,0.35,0.01,18.8
2002,187,800,169.7,59.02,85.99,3.94,15.27,609.6,-0.28,-99.99,-2.45,-2.7,-0.95,-99.99,-3.25,92.7,0,233,6.93,0.39,0.01,23.5
2002,187,830,191.2,55.45,115.95,5.04,18.08,705,-0.31,-99.99,-2.4,-2.68,-0.23,-99.99,-3.17,93.1,0,238,6.36,0.44,-0.01,22.06
2002,187,900,214.1,79.43,127.67,8.84,17.63,732,-0.44,-99.99,-2.32,-2.65,0.12,-99.99,-3.09,93.3,0,234,6.46,0.44,0.07,31.58
2002,187,930,258.2,60.75,131.41,12.29,21.76,971,0.22,-99.99,-2.2,-2.61,1.97,-99.99,-2.98,90.6,0,226,6.09,0.34,0.08,24.15
2002,187,1000,297.4,64.1,160.15,12.96,19.09,1116,0.89,-99.99,-2.05,-2.53,3.21,-99.99,-2.83,86.8,0,223,7.06,0.41,0.04,25.5
2002,187,1030,250.1,60.19,110.02,10,11.24,834,0.36,-99.99,-1.92,-2.47,1.4,-99.99,-2.73,90.2,0,229,7.29,0.43,-0.01,23.95
2002,187,1100,340.4,99.03,174.53,13.28,15.69,1158,0.56,-99.99,-1.75,-2.37,4.17,-99.99,-2.59,89.2,0,230,7.05,0.43,0.02,39.42
2002,187,1130,348.3,74.75,183.52,14.4,15.84,1154,0.71,-99.99,-1.59,-2.28,4.41,-99.99,-2.44,84.8,0,232,7.64,0.44,0.04,29.75
2002,187,1200,355.3,95.97,243.18,18.91,18.09,1146,0.62,-99.99,-1.41,-2.17,4.19,-99.99,-2.32,86.4,0,230,7.32,0.49,0.04,38.18
2002,187,1230,350.7,72.16,227.84,15.93,12.85,1133,0.64,-99.99,-1.21,-2.04,4.38,-99.99,-2.17,84.4,0,228,7.94,0.5,0.1,28.7
2002,187,1300,370.4,70.63,229.21,13.68,11.65,1238,0.59,-99.99,-1.03,-1.91,4.89,-99.99,-2.03,85.9,0,230,7.73,0.45,0,28.09
2002,187,1330,463.7,94.92,297.42,18.27,16.75,1492,0.85,-99.99,-0.81,-1.77,7.58,-99.99,-1.84,85,0,236,6.89,0.49,-0.07,37.76
2002,187,1400,427.8,72.74,228.55,13.16,12.05,1403,0.58,-99.99,-0.56,-1.62,7.34,-99.99,-1.69,85.3,0,238,6.62,0.41,0.1,28.94
2002,187,1430,415.3,83.92,291.04,16.79,12.72,1314,0.39,-99.99,-0.34,-1.47,6.59,-99.99,-1.55,86.6,0,236,6.75,0.47,-0.01,33.38
2002,187,1500,397.1,76.91,264.8,14.95,8.72,1298,0.4,-99.99,-0.15,-1.31,6.52,-99.99,-1.42,85.8,0,238,6.68,0.46,-0.02,30.59
2002,187,1530,395.8,61.84,226.98,16.19,6.98,1286,0.22,-99.99,0.02,-1.16,6.37,-99.99,-1.31,86.3,0,236,7.1,0.42,-0.01,24.6
2002,187,1600,376.6,69.57,252.53,19.92,11.81,1217,0.3,-99.99,0.15,-1.04,5.91,-99.99,-1.24,86.5,0,236,6.8,0.42,-0.04,27.67
2002,187,1630,375.2,59.41,230.6,20.27,12.27,1250,0.47,-99.99,0.26,-0.92,5.98,-99.99,-1.17,84.5,0,236,6.71,0.41,0.01,23.64
2002,187,1700,313.4,52.71,199.65,15.93,6.4,1082,0.34,-99.99,0.34,-0.81,4.57,-99.99,-1.13,84.5,0,234,6.74,0.41,0.03,20.97
2002,187,1730,280.1,52.37,204.19,14.45,5.51,946,0.25,-99.99,0.37,-0.72,3.66,-99.99,-1.11,84,0,237,6.87,0.44,0,20.83
2002,187,1800,243.5,46.71,175.55,10.14,1.13,917,0.12,-99.99,0.36,-0.66,3.22,-99.99,-1.12,84.6,0,236,6.31,0.41,0.01,18.58
2002,187,1830,241.9,40.18,156.09,10.52,3.49,898,0.12,-99.99,0.33,-0.64,3.1,-99.99,-1.15,84.5,0,237,6.34,0.38,-0.03,15.98
2002,187,1900,182.5,40.35,146.97,6.63,0.48,728,0.15,-99.99,0.29,-0.62,2.24,-99.99,-1.19,84.4,0,239,5.84,0.41,-0.03,16.05
2002,187,1930,134.4,42.5,112.78,2.54,-1.13,483,-0.19,-99.99,0.2,-0.6,0.52,-99.99,-1.25,84.6,0,248,5.11,0.45,-0.01,16.91
2002,187,2000,112.5,26.15,76.34,-2.02,-8.76,525.8,-0.41,-99.99,0.07,-0.62,0,-99.99,-1.35,86.2,0,241,5.47,0.37,0.01,10.4
2002,187,2030,98.2,20.31,72.25,-1.21,-7.77,478.2,-0.39,-99.99,-0.08,-0.7,-0.19,-99.99,-1.48,85.4,0,238,5.37,0.34,-0.01,8.07
2002,187,2100,98.5,18.31,60.18,-1.18,-5.45,414.9,-0.61,-99.99,-0.24,-0.75,-0.8,-99.99,-1.6,85.9,0,238,5.53,0.35,0.01,7.28
2002,187,2130,94.7,16.42,61.19,-3.66,-8.9,469.2,-0.4,-99.99,-0.4,-0.86,-0.63,-99.99,-1.74,85.5,0,233,5.4,0.32,0.01,6.53
2002,187,2200,54.81,10.77,37.15,-7.87,-11.41,318.5,-0.74,-99.99,-0.56,-0.95,-1.66,-99.99,-1.88,87.5,0,235,5.29,0.31,0,4.28
2002,187,2230,51.46,11.41,39.18,-5.02,-7.98,235.2,-1.21,-99.99,-0.74,-1.05,-2.36,-99.99,-2.01,90.8,0,241,4.62,0.37,0,4.54
2002,187,2300,30.44,6.97,31.42,-7.64,-8.86,155.3,-1.63,-99.99,-0.9,-1.16,-2.86,-99.99,-2.15,93.2,0,242,4.58,0.33,0.01,2.77
2002,187,2330,15.41,4.18,17.11,-9.58,-12.93,111.6,-2.14,-99.99,-1.07,-1.28,-3.62,-99.99,-2.32,95.9,0,238,4.73,0.3,0.01,1.66
2002,188,0,19.12,5.47,20.59,-8.64,-10.61,98.5,-2.11,-99.99,-1.24,-1.41,-3.68,-99.99,-2.46,96.1,0,241,4.62,0.33,0.02,2.17
2002,188,30,5.77,6.62,11.27,-10.99,-9.92,97.3,-2.06,-99.99,-1.41,-1.53,-3.86,-99.99,-2.6,94.9,0,236,4.72,0.3,0.01,2.63
2002,188,100,10.37,8.04,15.04,-9.8,-8.69,73.6,-2.15,-99.99,-1.55,-1.65,-4.06,-99.99,-2.74,94.6,0,239,5.04,0.34,0.02,3.19
2002,188,130,-2.92,4.01,3.84,-11.03,-8.29,75.3,-2.17,-99.99,-1.7,-1.76,-4.25,-99.99,-2.87,96.1,0,228,4.54,0.26,-0.01,1.59
2002,188,200,0.65,5.29,3.02,-11.11,-8.18,70.9,-2.28,-99.99,-1.83,-1.88,-4.35,-99.99,-2.98,96.1,0,233,4.75,0.24,0.01,2.1
